CustomerKey,Total_Orders,Total_Quantity,Total_Spend_USD,First_Order_Date,Last_Order_Date,Avg_Order_Value,Customer_Tenure_Days,Recency_Days,Order_Frequency,Is_Active,Customer_Segment
1577535,8,27,6341.22,2024-04-02,2025-10-30,792.6525,652,76,0.3519061583577712,1,Silver
1577659,13,40,10536.15,2024-01-02,2025-10-11,810.4730769230769,743,95,0.5045278137128073,0,Gold
1577700,6,33,7323.76,2024-05-07,2025-12-02,1220.6266666666668,617,43,0.2782071097372488,1,Silver
1577921,3,13,828.07,2024-06-20,2025-08-23,276.02333333333337,573,144,0.14925373134328357,0,Bronze
1578249,6,15,3341.24,2024-06-13,2025-11-06,556.8733333333333,580,69,0.29508196721311475,1,Silver
1578933,3,3,473.96,2025-01-22,2025-10-01,157.98666666666665,357,105,0.23255813953488372,0,Bronze
1579183,32,100,35780.33,2024-01-04,2025-12-30,1118.1353125,741,15,1.245136186770428,1,Gold
1579553,7,33,4366.26,2024-03-14,2025-01-16,623.7514285714286,671,363,0.29957203994293863,0,Silver
1579735,7,22,3688.45,2024-01-21,2025-12-10,526.9214285714286,724,35,0.27851458885941643,1,Silver
1579793,5,12,4218.89,2024-02-08,2025-10-09,843.778,706,97,0.20380434782608695,0,Bronze
1579839,7,28,7145.99,2024-04-05,2025-10-15,1020.8557142857143,649,91,0.30927835051546393,0,Silver
1579971,3,8,3071.9,2024-03-28,2025-11-07,1023.9666666666667,657,68,0.13100436681222707,1,Bronze
1579996,11,37,8521.48,2024-03-02,2025-09-11,774.68,683,125,0.4628330995792427,0,Gold
1579999,1,1,25.69,2024-04-16,2024-04-16,25.69,638,638,0.04491017964071856,0,Inactive
1580391,3,3,694.99,2025-08-27,2025-11-09,231.66333333333333,140,66,0.5294117647058824,1,Bronze
1580459,8,22,4929.52,2024-07-24,2025-11-21,616.19,539,54,0.421792618629174,1,Silver
1581139,4,6,1006.8100000000001,2024-05-23,2025-10-17,251.70250000000001,601,89,0.19017432646592708,1,Bronze
1581375,2,5,260.96,2025-03-17,2025-06-03,130.48,303,225,0.1801801801801802,0,Bronze
1581545,4,17,7895.99,2024-04-22,2025-12-08,1973.9975,632,37,0.18126888217522658,1,Bronze
1581565,1,1,188.5,2025-07-04,2025-07-04,188.5,194,194,0.13392857142857142,0,New
1581788,2,15,1590.69,2024-09-08,2025-03-18,795.345,493,302,0.1147227533460803,0,Bronze
1581888,15,35,10493.83,2024-02-06,2025-12-11,699.5886666666667,708,34,0.6097560975609756,1,Gold
1581992,8,17,2939.8,2024-01-07,2025-05-03,367.475,738,256,0.3125,0,Silver
1582077,3,5,298.89,2024-04-08,2025-12-08,99.63,646,37,0.1331360946745562,1,Bronze
1582099,7,25,7021.95,2024-02-06,2025-12-16,1003.1357142857142,708,29,0.2845528455284553,1,Silver
1582192,4,16,2788.91,2024-09-16,2025-07-31,697.2275,485,167,0.23300970873786406,0,Bronze
1582197,4,7,3675.88,2024-01-24,2025-07-08,918.97,721,190,0.15978695073235685,0,Bronze
1582515,4,6,4066.8199999999997,2025-04-21,2025-08-28,1016.7049999999999,268,139,0.40268456375838924,0,Bronze
1582605,4,12,1403.25,2024-02-29,2025-07-23,350.8125,685,175,0.16783216783216784,0,Bronze
1582684,7,20,4363.64,2024-02-29,2025-11-23,623.3771428571429,685,52,0.2937062937062937,1,Silver
1582685,4,13,682.29,2024-03-09,2025-06-19,170.5725,676,209,0.16997167138810196,0,Bronze
1582741,8,28,4288.7,2024-02-04,2025-09-22,536.0875,710,114,0.3243243243243243,0,Silver
1582814,1,2,155.36,2024-12-06,2024-12-06,155.36,404,404,0.06912442396313365,0,Inactive
1583170,7,14,4405.07,2024-04-15,2025-11-05,629.2957142857142,639,70,0.3139013452914798,1,Silver
1583342,8,23,4802.28,2024-07-19,2025-10-16,600.285,544,90,0.4181184668989547,1,Silver
1583359,5,13,1402.01,2024-04-10,2025-11-05,280.402,644,70,0.2225519287833828,1,Bronze
1583546,4,19,2826.6800000000003,2025-05-27,2025-09-21,706.6700000000001,232,115,0.45801526717557245,0,Bronze
1583625,10,23,4542.55,2024-03-02,2025-10-22,454.255,683,84,0.420757363253857,1,Silver
1583892,12,44,9955.619999999999,2024-01-11,2025-12-05,829.6349999999999,734,40,0.47120418848167545,1,Gold
1583943,1,4,1999.6,2024-04-02,2024-04-02,1999.6,652,652,0.0439882697947214,0,Inactive
1584109,1,1,184.5,2024-10-05,2024-10-05,184.5,466,466,0.060483870967741944,0,Inactive
1584520,4,10,2264.8,2024-02-29,2024-11-20,566.2,685,420,0.16783216783216784,0,Inactive
1584962,9,24,5360.71,2024-04-02,2025-12-27,595.6344444444444,652,18,0.39589442815249265,1,Silver
1585026,3,16,1242.8400000000001,2024-02-03,2025-10-17,414.28000000000003,711,89,0.12145748987854252,1,Bronze
1585030,5,16,3329.8,2024-06-20,2025-04-01,665.96,573,288,0.24875621890547261,0,Bronze
1585075,3,8,249.09,2024-01-08,2025-02-02,83.03,737,346,0.11734028683181226,0,Bronze
1585149,12,32,23348.98,2024-01-12,2025-11-14,1945.7483333333332,733,61,0.47182175622542594,1,Gold
1585185,10,28,12610.51,2024-05-11,2025-10-09,1261.051,613,97,0.4665629860031104,0,Silver
1585352,1,8,2576.0,2025-05-30,2025-05-30,2576.0,229,229,0.11583011583011583,0,New
1585631,5,17,9902.329999999998,2024-03-04,2025-11-22,1980.4659999999997,681,53,0.2109704641350211,1,Bronze
1585758,5,12,4853.13,2024-06-04,2025-12-15,970.626,589,30,0.24232633279483037,1,Bronze
1585780,9,23,2274.32,2024-02-24,2025-10-23,252.70222222222225,690,83,0.375,1,Silver
1585839,5,11,1864.31,2024-07-07,2025-12-07,372.86199999999997,556,38,0.25597269624573377,1,Bronze
1585904,3,8,2646.96,2024-06-12,2025-09-16,882.32,581,120,0.14729950900163666,0,Bronze
1585932,11,32,14727.25,2024-04-18,2025-12-27,1338.840909090909,636,18,0.4954954954954955,1,Gold
1586325,9,37,6718.33,2024-04-24,2025-11-05,746.4811111111111,630,70,0.4090909090909091,1,Silver
1586481,4,12,2251.51,2024-02-21,2025-11-26,562.8775,693,49,0.16597510373443983,1,Bronze
1586491,11,30,5931.08,2024-01-22,2025-12-27,539.1890909090909,723,18,0.43824701195219123,1,Gold
1586575,5,12,4175.69,2024-02-20,2025-08-08,835.1379999999999,694,159,0.20718232044198895,0,Bronze
1586587,8,24,4305.27,2024-02-09,2025-09-22,538.15875,705,114,0.32653061224489793,0,Silver
1586604,2,9,613.0,2024-04-05,2025-10-25,306.5,649,81,0.08836524300441827,1,Bronze
1586620,2,7,884.6,2024-09-20,2024-11-01,442.3,481,439,0.11741682974559686,0,Inactive
1587170,4,11,2842.99,2024-05-08,2025-04-10,710.7475,616,279,0.18575851393188852,0,Bronze
1587252,3,3,534.97,2024-11-23,2025-04-09,178.32333333333335,417,280,0.20134228187919462,0,Bronze
1587288,3,5,759.95,2024-12-17,2025-11-02,253.3166666666667,393,73,0.2127659574468085,1,Bronze
1587485,1,5,499.95,2024-05-15,2024-05-15,499.95,609,609,0.046948356807511735,0,Inactive
1587609,5,14,2435.9399999999996,2024-02-07,2025-11-14,487.18799999999993,707,61,0.20352781546811397,1,Bronze
1587863,3,17,7326.67,2024-01-31,2025-10-18,2442.2233333333334,714,88,0.12096774193548386,1,Bronze
1588014,12,33,6988.08,2024-03-04,2025-11-18,582.34,681,57,0.5063291139240507,1,Gold
1588361,19,81,29915.8,2024-02-20,2025-09-28,1574.5157894736842,694,108,0.787292817679558,0,Gold
1588395,5,34,20762.0,2024-01-06,2025-04-07,4152.4,739,282,0.1950585175552666,0,Bronze
1588449,7,30,6989.32,2024-01-25,2025-03-22,998.4742857142857,720,298,0.28,0,Silver
1588479,5,13,1426.71,2024-07-20,2025-07-23,285.342,543,175,0.2617801047120419,0,Bronze
1588825,6,15,2478.29,2024-03-26,2025-12-31,413.04833333333335,659,14,0.2612481857764877,1,Silver
1589180,1,1,200.0,2024-09-12,2024-09-12,200.0,489,489,0.057803468208092484,0,Inactive
1589348,18,69,15048.01,2024-01-03,2025-12-14,836.0005555555556,742,31,0.699481865284974,1,Gold
1589387,8,28,10991.17,2024-01-19,2025-06-09,1373.89625,726,219,0.31746031746031744,0,Silver
1589445,3,9,3313.2,2025-05-12,2025-09-05,1104.3999999999999,247,131,0.3249097472924188,0,Bronze
1589664,6,19,3373.81,2024-05-31,2025-12-12,562.3016666666666,593,33,0.28892455858747995,1,Silver
1589671,1,2,140.26,2025-01-10,2025-01-10,140.26,369,369,0.07518796992481203,0,Inactive
1589810,11,31,7885.209999999999,2024-03-11,2025-05-04,716.8372727272726,674,255,0.46875000000000006,0,Gold
1589934,3,6,1132.97,2024-06-04,2025-12-15,377.6566666666667,589,30,0.14539579967689822,1,Bronze
1589958,8,35,5696.05,2024-03-20,2025-09-28,712.00625,665,108,0.3453237410071942,0,Silver
1590155,4,5,1164.63,2024-05-24,2025-09-04,291.1575,600,132,0.19047619047619047,0,Bronze
1590257,19,66,10669.21,2024-01-07,2025-12-30,561.5373684210526,738,15,0.7421875,1,Gold
1590518,9,25,4772.21,2024-03-22,2025-07-18,530.2455555555556,663,180,0.3896103896103896,0,Silver
1590619,4,15,6589.12,2024-09-15,2025-10-27,1647.28,486,79,0.23255813953488372,1,Bronze
1590912,9,24,4116.92,2024-02-12,2025-12-16,457.43555555555554,702,29,0.36885245901639346,1,Silver
1590949,7,17,4438.51,2024-01-19,2025-11-20,634.0728571428572,726,55,0.2777777777777778,1,Silver
1591113,12,43,8911.01,2024-05-30,2025-12-29,742.5841666666666,594,16,0.5769230769230769,1,Gold
1591484,8,37,13463.49,2024-03-25,2025-08-19,1682.93625,660,148,0.34782608695652173,0,Silver
1591550,4,12,7996.39,2025-06-19,2025-12-22,1999.0975,209,23,0.502092050209205,1,Bronze
1591588,1,2,462.0,2024-10-24,2024-10-24,462.0,447,447,0.06289308176100629,0,Inactive
1591623,1,8,1599.6,2025-01-17,2025-01-17,1599.6,362,362,0.07653061224489796,0,New
1591779,2,8,3082.0,2024-01-01,2024-08-05,1541.0,744,527,0.07751937984496124,0,Inactive
1591782,2,9,2473.5,2024-01-25,2025-07-22,1236.75,720,176,0.08,0,Bronze
1591884,5,31,10562.650000000001,2025-01-05,2025-11-07,2112.53,374,68,0.3712871287128713,1,Bronze
1591998,3,10,520.9,2024-02-01,2025-11-01,173.63333333333333,713,74,0.12113055181695828,1,Bronze
1592095,7,15,2372.91,2024-01-20,2025-11-17,338.9871428571428,725,58,0.2781456953642384,1,Silver
1592128,2,8,72.93,2024-12-22,2025-08-21,36.465,388,146,0.14354066985645933,0,Bronze
1592197,4,16,3932.0,2024-01-05,2025-06-05,983.0,740,223,0.15584415584415584,0,Bronze
1592335,5,16,5136.12,2024-08-16,2025-04-24,1027.224,516,265,0.27472527472527475,0,Bronze
1592367,5,11,1264.69,2024-03-19,2025-06-18,252.93800000000002,666,210,0.21551724137931036,0,Bronze
1592400,16,47,22217.99,2024-01-28,2025-10-06,1388.624375,717,100,0.642570281124498,0,Gold
1592559,1,6,41.94,2024-03-20,2024-03-20,41.94,665,665,0.043165467625899276,0,Inactive
1592592,4,9,404.13,2024-01-11,2025-12-24,101.0325,734,21,0.15706806282722513,1,Bronze
1592641,8,23,14829.11,2024-01-07,2025-12-13,1853.63875,738,32,0.3125,1,Silver
1592800,4,11,1731.8200000000002,2024-06-01,2025-10-05,432.95500000000004,592,101,0.19292604501607716,0,Bronze
1592930,7,21,4819.5599999999995,2024-03-16,2025-12-04,688.5085714285714,669,41,0.3004291845493562,1,Silver
1593111,5,17,8296.640000000001,2024-05-02,2025-11-18,1659.3280000000002,622,57,0.2300613496932515,1,Bronze
1593191,2,4,800.0,2024-08-28,2025-11-08,400.0,504,67,0.11235955056179775,1,Bronze
1593756,3,12,2123.68,2024-10-25,2025-10-10,707.8933333333333,446,96,0.18907563025210083,0,Bronze
1593888,9,28,5482.6900000000005,2024-03-28,2025-12-04,609.1877777777778,657,41,0.39301310043668125,1,Silver
1594010,5,21,6047.62,2024-02-21,2025-08-30,1209.524,693,137,0.20746887966804978,0,Bronze
1594074,4,10,2313.36,2024-02-19,2025-08-22,578.34,695,145,0.16551724137931034,0,Bronze
1594267,10,35,4846.54,2024-07-13,2025-12-27,484.654,550,18,0.5172413793103449,1,Silver
1594272,4,25,32867.0,2024-04-18,2025-06-25,8216.75,636,203,0.1801801801801802,0,Bronze
1594290,3,14,2418.4,2025-04-11,2025-12-09,806.1333333333333,278,36,0.2922077922077922,1,Bronze
1594429,2,11,10564.95,2025-02-07,2025-06-30,5282.475,341,198,0.16172506738544473,0,Bronze
1594465,4,12,2328.35,2024-06-04,2025-06-10,582.0875,589,218,0.1938610662358643,0,Bronze
1594579,8,21,5740.25,2024-01-18,2025-12-18,717.53125,727,27,0.31704095112285335,1,Silver
1594791,10,37,9308.74,2024-01-04,2025-10-27,930.874,741,79,0.38910505836575876,1,Silver
1594853,3,13,4396.57,2024-05-03,2024-12-25,1465.5233333333333,621,385,0.1382488479262673,0,Inactive
1594919,11,37,7243.96,2024-01-25,2025-12-12,658.5418181818181,720,33,0.44,1,Gold
1595354,1,1,50.54,2024-12-22,2024-12-22,50.54,388,388,0.07177033492822966,0,Inactive
1595386,3,9,2788.8100000000004,2024-10-14,2025-07-04,929.6033333333335,457,194,0.18480492813141683,0,Bronze
1595510,8,21,2919.52,2024-01-24,2025-12-06,364.94,721,39,0.3195739014647137,1,Silver
1595518,3,4,4619.0,2024-01-04,2025-09-11,1539.6666666666667,741,125,0.11673151750972763,0,Bronze
1595569,1,1,70.13,2024-02-29,2024-02-29,70.13,685,685,0.04195804195804196,0,Inactive
1595616,6,23,15380.09,2024-05-01,2025-12-12,2563.3483333333334,623,33,0.27565084226646247,1,Silver
1595646,4,11,430.89,2024-04-12,2025-06-27,107.7225,642,201,0.17857142857142858,0,Bronze
1596027,12,35,6049.88,2024-01-23,2025-12-27,504.1566666666667,722,18,0.4787234042553192,1,Gold
1596238,9,25,6181.67,2024-07-27,2025-12-30,686.8522222222223,536,15,0.47703180212014135,1,Silver
1596264,15,66,11996.4,2024-01-17,2025-12-23,799.76,728,22,0.5936675461741425,1,Gold
1596639,3,16,2526.0,2025-01-27,2025-11-04,842.0,352,71,0.23560209424083772,1,Bronze
1596830,2,4,455.39,2024-08-06,2024-09-14,227.695,526,487,0.1079136690647482,0,Inactive
1596943,5,10,1900.6100000000001,2024-12-19,2025-08-08,380.122,391,159,0.35629453681710216,0,Bronze
1597238,1,1,149.99,2024-01-19,2024-01-19,149.99,726,726,0.03968253968253968,0,Inactive
1597329,5,13,2739.5,2024-08-10,2025-11-01,547.9,522,74,0.27173913043478265,1,Bronze
1597913,1,4,396.0,2025-09-08,2025-09-08,396.0,128,128,0.189873417721519,0,New
1598422,10,30,7440.09,2024-03-07,2025-12-01,744.009,678,44,0.423728813559322,1,Silver
1598675,14,62,18334.21,2024-05-17,2025-12-26,1309.5864285714285,607,19,0.6593406593406593,1,Gold
1598894,6,9,2097.1699999999996,2024-01-23,2025-12-07,349.52833333333325,722,38,0.2393617021276596,1,Silver
1599193,7,18,3884.9,2024-01-05,2025-10-11,554.9857142857143,740,95,0.2727272727272727,0,Silver
1599307,5,17,2675.0,2024-05-17,2025-05-10,535.0,607,249,0.23547880690737832,0,Bronze
1599316,3,3,650.99,2024-08-07,2025-12-29,216.99666666666667,525,16,0.16216216216216217,1,Bronze
1599489,3,14,6448.969999999999,2024-07-19,2025-06-08,2149.6566666666663,544,220,0.15679442508710803,0,Bronze
1599683,18,66,14695.119999999999,2024-01-06,2025-12-28,816.3955555555555,739,17,0.7022106631989598,1,Gold
1599697,5,7,2907.1499999999996,2024-03-31,2025-12-27,581.43,654,18,0.21929824561403508,1,Bronze
1599716,5,8,797.48,2024-01-18,2025-08-16,159.496,727,151,0.19815059445178335,0,Bronze
1599863,6,24,4140.0199999999995,2024-01-29,2025-08-21,690.0033333333332,716,146,0.24128686327077747,0,Silver
1599869,4,9,3603.66,2024-06-12,2025-08-01,900.915,581,166,0.19639934533551553,0,Bronze
1599966,5,21,2626.91,2024-08-29,2025-07-25,525.382,503,173,0.28142589118198874,0,Bronze
1599978,8,24,4084.4300000000003,2024-05-04,2025-10-30,510.55375000000004,620,76,0.3692307692307692,1,Silver
1600031,2,8,265.98,2025-04-22,2025-07-15,132.99,267,183,0.20202020202020202,0,Bronze
1600297,3,21,997.12,2024-02-16,2025-11-21,332.37333333333333,698,54,0.12362637362637363,1,Bronze
1600419,21,69,21952.57,2024-01-03,2025-11-29,1045.3604761904762,742,46,0.8160621761658031,1,Gold
1600674,3,18,3194.1,2025-04-15,2025-10-09,1064.7,274,97,0.2960526315789474,0,Bronze
1600939,8,21,5111.11,2024-01-28,2025-08-23,638.88875,717,144,0.321285140562249,0,Silver
1600965,13,33,7636.9,2024-05-01,2025-11-07,587.4538461538461,623,68,0.5972434915773354,1,Gold
1601116,3,4,768.35,2024-12-31,2025-11-13,256.1166666666667,379,62,0.22004889975550124,1,Bronze
1601287,6,13,3027.83,2024-05-19,2025-05-31,504.6383333333333,605,228,0.28346456692913385,0,Silver
1601341,5,16,2529.69,2024-09-05,2025-09-10,505.938,496,126,0.28517110266159695,0,Bronze
1601387,13,38,12128.16,2024-02-12,2025-11-07,932.9353846153846,702,68,0.5327868852459017,1,Gold
1601425,2,6,127.54,2024-02-22,2024-05-09,63.77,692,615,0.08310249307479224,0,Inactive
1601798,3,9,686.8,2024-10-17,2025-12-22,228.9333333333333,454,23,0.18595041322314051,1,Bronze
1602280,2,13,7291.6,2024-07-18,2024-08-10,3645.8,545,522,0.10434782608695652,0,Inactive
1602426,20,60,14128.86,2024-01-06,2025-12-12,706.443,739,33,0.7802340702210664,1,Gold
1602459,16,50,8014.26,2024-02-03,2025-11-21,500.89125,711,54,0.6477732793522267,1,Gold
1602496,4,16,7202.69,2024-09-25,2025-02-03,1800.6725,476,345,0.23715415019762845,0,Bronze
1602848,3,7,2319.84,2025-02-20,2025-12-04,773.2800000000001,328,41,0.25139664804469275,1,Bronze
1603055,3,13,1967.93,2024-03-09,2025-08-31,655.9766666666667,676,136,0.1274787535410765,0,Bronze
1603158,11,29,23650.11,2024-04-30,2025-11-30,2150.01,624,45,0.5045871559633027,1,Gold
1603395,5,30,6054.6,2024-01-20,2025-11-03,1210.92,725,72,0.1986754966887417,1,Bronze
1603545,2,4,717.35,2024-02-11,2024-08-12,358.675,703,520,0.08185538881309685,0,Inactive
1604035,8,32,5482.34,2024-01-08,2025-12-28,685.2925,737,17,0.31290743155149936,1,Silver
1604064,6,11,1989.33,2024-04-14,2025-12-31,331.555,640,14,0.26865671641791045,1,Bronze
1604181,3,5,2693.99,2024-10-02,2025-08-03,897.9966666666666,469,164,0.18036072144288579,0,Bronze
1604320,3,14,3447.8,2025-06-13,2025-10-22,1149.2666666666667,215,84,0.36734693877551017,1,Bronze
1604366,9,17,1838.97,2024-02-15,2025-10-28,204.33,699,78,0.37037037037037035,1,Bronze
1604371,7,17,2797.2599999999998,2024-06-02,2025-11-29,399.6085714285714,591,46,0.33816425120772947,1,Silver
1604428,8,32,2975.84,2024-02-15,2025-10-17,371.98,699,89,0.3292181069958848,1,Silver
1605025,4,7,778.16,2024-06-16,2025-04-13,194.54,577,276,0.19769357495881382,0,Bronze
1605063,1,6,5394.0,2025-02-22,2025-02-22,5394.0,326,326,0.08426966292134831,0,New
1605189,3,14,1901.97,2024-07-31,2025-03-30,633.99,532,290,0.16014234875444838,0,Bronze
1605337,14,39,6525.71,2024-03-24,2025-10-18,466.1221428571429,661,88,0.6078147612156295,1,Gold
1605350,11,33,7557.04,2024-01-17,2025-12-30,687.0036363636364,728,15,0.4353562005277045,1,Gold
1605500,7,16,2209.38,2024-01-29,2025-06-28,315.6257142857143,716,200,0.28150134048257375,0,Silver
1605807,6,13,864.63,2024-04-27,2025-05-26,144.105,627,233,0.27397260273972607,0,At_Risk
1606396,4,11,6356.66,2024-03-08,2025-12-23,1589.165,677,22,0.16973125884016974,1,Bronze
1606420,1,5,4250.0,2025-05-26,2025-05-26,4250.0,233,233,0.1140684410646388,0,New
1606628,9,39,4704.2699999999995,2024-01-29,2025-09-16,522.6966666666666,716,120,0.36193029490616624,0,Silver
1606629,5,16,3087.08,2024-04-28,2025-09-11,617.4159999999999,626,125,0.22865853658536586,0,Bronze
1606675,8,19,3546.99,2024-03-24,2025-08-20,443.37375,661,147,0.3473227206946454,0,Silver
1606767,1,2,79.8,2024-06-21,2024-06-21,79.8,572,572,0.04983388704318937,0,Inactive
1606792,7,20,2518.94,2024-02-07,2025-12-24,359.84857142857146,707,21,0.28493894165535955,1,Silver
1606868,1,2,115.76,2025-10-16,2025-10-16,115.76,90,90,0.25,1,New
1607033,8,18,3600.3599999999997,2024-02-26,2025-11-12,450.04499999999996,688,63,0.3342618384401114,1,Silver
1607034,3,7,7939.4,2024-03-29,2025-10-26,2646.4666666666667,656,80,0.13119533527696792,1,Bronze
1607152,1,2,598.0,2025-05-17,2025-05-17,598.0,242,242,0.11029411764705882,0,New
1607269,5,11,1829.49,2025-02-09,2025-11-21,365.898,339,54,0.4065040650406504,1,Bronze
1607584,7,21,13025.1,2024-03-03,2025-10-21,1860.7285714285715,682,85,0.2949438202247191,1,Silver
1608129,3,13,2401.91,2024-05-27,2025-02-20,800.6366666666667,597,328,0.14354066985645933,0,Bronze
1608153,2,3,31.55,2024-11-04,2025-10-27,15.775,436,79,0.12875536480686695,1,Bronze
1608259,9,23,9912.84,2024-07-26,2025-10-25,1101.4266666666667,537,81,0.4761904761904762,1,Silver
1608505,3,5,1117.98,2025-07-13,2025-10-23,372.66,185,83,0.41860465116279066,1,Bronze
1608553,9,15,2784.02,2024-01-06,2025-11-16,309.3355555555556,739,59,0.3511053315994799,1,Silver
1608642,1,3,210.39,2025-08-24,2025-08-24,210.39,143,143,0.17341040462427745,0,New
1608686,2,5,2534.0,2024-02-04,2024-08-19,1267.0,710,513,0.08108108108108107,0,Inactive
1608818,1,6,53.28,2025-10-15,2025-10-15,53.28,91,91,0.24793388429752067,0,New
1609030,2,6,710.75,2025-01-22,2025-10-27,355.375,357,79,0.15503875968992248,1,Bronze
1609149,13,48,11164.81,2024-01-05,2025-12-11,858.8315384615385,740,34,0.5064935064935064,1,Gold
1609162,5,14,2428.7599999999998,2024-06-14,2025-04-27,485.75199999999995,579,262,0.24630541871921183,0,Bronze
1609340,1,2,219.98,2024-09-15,2024-09-15,219.98,486,486,0.05813953488372093,0,Inactive
1609370,1,2,159.9,2025-09-29,2025-09-29,159.9,107,107,0.21897810218978103,0,New
1609568,2,6,503.61,2024-07-12,2025-01-06,251.805,551,373,0.10327022375215146,0,Inactive
1609589,15,60,10945.04,2024-02-10,2025-12-02,729.6693333333334,704,43,0.6130790190735695,1,Gold
1609703,5,19,1985.58,2024-03-30,2025-06-21,397.116,655,207,0.21897810218978103,0,Bronze
1609870,5,11,1121.17,2024-01-01,2025-08-03,224.234,744,164,0.19379844961240308,0,Bronze
1610011,7,30,16483.69,2024-04-07,2025-08-27,2354.812857142857,647,140,0.310192023633678,0,Silver
1610092,4,8,2544.0,2024-02-11,2025-09-13,636.0,703,123,0.1637107776261937,0,Bronze
1610098,24,93,20458.22,2024-01-11,2025-11-27,852.4258333333333,734,48,0.9424083769633509,1,Gold
1610147,14,47,7076.09,2024-03-07,2025-12-19,505.435,678,26,0.5932203389830508,1,Gold
1610211,3,3,343.89,2024-06-16,2025-03-20,114.63,577,300,0.14827018121911037,0,Bronze
1610770,6,22,26692.76,2024-01-01,2025-06-08,4448.793333333333,744,220,0.23255813953488372,0,Silver
1611379,1,1,101.99,2024-01-07,2024-01-07,101.99,738,738,0.0390625,0,Inactive
1611553,3,7,2188.86,2024-04-07,2025-06-01,729.62,647,227,0.1329394387001477,0,Bronze
1611777,6,8,3596.8,2024-03-22,2025-11-08,599.4666666666667,663,67,0.2597402597402597,1,Silver
1611795,1,7,160.23000000000002,2025-01-23,2025-01-23,160.23000000000002,356,356,0.07772020725388601,0,New
1611906,1,3,41.67,2024-01-15,2024-01-15,41.67,730,730,0.03947368421052632,0,Inactive
1611938,5,17,4902.9400000000005,2024-05-07,2025-07-21,980.5880000000001,617,177,0.23183925811437403,0,Bronze
1612400,4,12,5968.0,2024-11-22,2025-08-14,1492.0,418,153,0.26785714285714285,0,Bronze
1612490,8,17,4264.49,2024-02-16,2025-09-11,533.06125,698,125,0.32967032967032966,0,Silver
1612496,5,12,703.31,2024-02-05,2025-12-26,140.66199999999998,709,19,0.2029769959404601,1,Bronze
1612511,8,26,2121.83,2024-01-17,2025-12-31,265.22875,728,14,0.316622691292876,1,Silver
1612752,7,19,7262.48,2024-05-20,2025-12-07,1037.4971428571428,604,38,0.3312302839116719,1,Silver
1613129,6,17,2266.5699999999997,2024-01-23,2024-10-23,377.7616666666666,722,448,0.2393617021276596,0,Inactive
1613178,3,9,3438.19,2024-09-01,2025-12-27,1146.0633333333333,500,18,0.16981132075471697,1,Bronze
1613285,5,22,9428.98,2024-04-06,2025-05-15,1885.7959999999998,648,244,0.22123893805309733,0,Bronze
1613362,10,33,4585.33,2024-05-27,2025-12-05,458.533,597,40,0.47846889952153115,1,Silver
1613518,7,20,3597.4199999999996,2024-01-06,2025-07-21,513.9171428571428,739,177,0.27308192457737324,0,Silver
1613605,1,4,832.0,2024-03-18,2024-03-18,832.0,667,667,0.0430416068866571,0,Inactive
1613767,6,13,5207.860000000001,2024-03-04,2025-10-27,867.9766666666668,681,79,0.25316455696202533,1,Silver
1613977,5,17,10071.27,2024-07-15,2025-08-17,2014.2540000000001,548,150,0.2595155709342561,0,Bronze
1614019,11,39,14328.240000000002,2024-03-06,2025-12-28,1302.567272727273,679,17,0.46544428772919605,1,Gold
1614150,2,9,1002.9100000000001,2025-07-07,2025-07-28,501.45500000000004,191,170,0.2714932126696833,0,Bronze
1614172,6,18,1819.14,2024-03-15,2025-04-19,303.19,670,270,0.2571428571428572,0,At_Risk
1614592,7,19,2103.27,2024-02-23,2025-09-24,300.46714285714285,691,112,0.2912621359223301,0,Silver
1615113,8,16,6591.45,2024-01-05,2025-10-12,823.93125,740,94,0.3116883116883117,0,Silver
1615254,2,3,888.0,2024-04-21,2025-05-12,444.0,633,247,0.09049773755656108,0,Bronze
1615340,3,9,161.72,2025-01-11,2025-09-28,53.906666666666666,368,108,0.22613065326633164,0,Bronze
1615716,2,3,481.99,2024-05-21,2025-12-18,240.995,603,27,0.0947867298578199,1,Bronze
1615839,7,24,1725.31,2024-01-19,2025-10-12,246.47285714285712,726,94,0.2777777777777778,0,Bronze
1616131,10,15,5705.9400000000005,2024-05-07,2025-12-07,570.594,617,38,0.46367851622874806,1,Silver
1616162,4,12,2144.67,2024-05-19,2025-10-24,536.1675,605,82,0.1889763779527559,1,Bronze
1616350,11,32,5403.07,2024-03-22,2025-06-05,491.1881818181818,663,223,0.47619047619047616,0,Gold
1616392,2,6,203.61,2024-05-10,2024-11-01,101.805,614,439,0.09316770186335405,0,Inactive
1616456,4,22,6386.7,2024-08-13,2025-11-18,1596.675,519,57,0.2185792349726776,1,Bronze
1616678,3,6,2140.36,2025-07-16,2025-10-01,713.4533333333334,182,105,0.42452830188679247,0,Bronze
1616770,7,24,5214.88,2024-01-27,2025-09-20,744.9828571428571,718,116,0.2807486631016043,0,Silver
1616811,2,5,2300.0,2024-09-26,2025-02-25,1150.0,475,323,0.11881188118811879,0,Bronze
1617106,6,28,2228.5,2024-08-12,2025-11-18,371.4166666666667,520,57,0.32727272727272727,1,Silver
1617142,4,17,3163.94,2024-05-12,2025-11-21,790.985,612,54,0.1869158878504673,1,Bronze
1617935,1,1,109.99,2025-08-20,2025-08-20,109.99,147,147,0.1694915254237288,0,New
