ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Total_Units_Sold,Total_Orders,Total_Revenue_USD,Last_Sold_Date,Avg_Order_Quantity,Sales_Rank,Is_Top_Seller
2032,Litware Microwave 2.2CuFt M125 Grey,Litware,Grey,$91.97 ,$199.99 ,803,Microwaves,8,Home Appliances,42.0,12.0,8399.58,2025-09-15,3.5,1213,0
2033,Litware Microwave 1.6CuFt M125 Grey,Litware,Grey,$82.77 ,$179.99 ,803,Microwaves,8,Home Appliances,52.0,18.0,9359.48,2025-12-14,2.888888888888889,1147,0
2034,Litware Microwave 1.0CuFt E110 Grey,Litware,Grey,$71.37 ,$139.99 ,803,Microwaves,8,Home Appliances,35.0,11.0,4899.650000000001,2025-12-22,3.1818181818181817,1560,0
2035,Litware Microwave 0.9CuFt E090 Grey,Litware,Grey,$50.98 ,$99.99 ,803,Microwaves,8,Home Appliances,41.0,13.0,4099.59,2025-12-30,3.1538461538461537,1679,0
2036,Litware Microwave 0.8CuFt E080 Grey,Litware,Grey,$48.43 ,$94.99 ,803,Microwaves,8,Home Appliances,75.0,19.0,7124.25,2025-11-19,3.9473684210526314,1322,0
2037,Litware Microwave 1.5CuFt X110 Red,Litware,Red,$220.64 ,$665.94 ,803,Microwaves,8,Home Appliances,76.0,22.0,50611.44,2025-12-12,3.4545454545454546,261,0
2038,Litware Microwave 2.2CuFt M125 Red,Litware,Red,$91.97 ,$199.99 ,803,Microwaves,8,Home Appliances,39.0,12.0,7799.610000000001,2025-12-06,3.25,1265,0
2039,Litware Microwave 1.6CuFt M125 Red,Litware,Red,$82.77 ,$179.99 ,803,Microwaves,8,Home Appliances,58.0,15.0,10439.42,2025-11-17,3.8666666666666667,1095,0
2040,Litware Microwave 1.0CuFt E110 Red,Litware,Red,$71.37 ,$139.99 ,803,Microwaves,8,Home Appliances,41.0,15.0,5739.59,2025-12-08,2.7333333333333334,1474,0
2041,Litware Microwave 0.9CuFt E090 Red,Litware,Red,$50.98 ,$99.99 ,803,Microwaves,8,Home Appliances,36.0,14.0,3599.64,2025-12-18,2.5714285714285716,1764,0
2042,Litware Microwave 0.8CuFt E080 Red,Litware,Red,$48.43 ,$94.99 ,803,Microwaves,8,Home Appliances,33.0,12.0,3134.6699999999996,2025-12-07,2.75,1827,0
2043,Litware Microwave 1.5CuFt X110 Black,Litware,Black,$220.64 ,$665.94 ,803,Microwaves,8,Home Appliances,61.0,18.0,40622.340000000004,2025-08-10,3.388888888888889,356,0
2044,Litware Microwave 2.2CuFt M125 Black,Litware,Black,$91.97 ,$199.99 ,803,Microwaves,8,Home Appliances,29.0,11.0,5799.71,2025-12-29,2.6363636363636362,1468,0
2045,Litware Microwave 1.6CuFt M125 Black,Litware,Black,$82.77 ,$179.99 ,803,Microwaves,8,Home Appliances,43.0,14.0,7739.570000000001,2025-11-07,3.0714285714285716,1270,0
2046,Litware Microwave 1.0CuFt E110 Black,Litware,Black,$71.37 ,$139.99 ,803,Microwaves,8,Home Appliances,38.0,10.0,5319.620000000001,2025-07-11,3.8,1520,0
2047,Litware Microwave 0.9CuFt E090 Black,Litware,Black,$50.98 ,$99.99 ,803,Microwaves,8,Home Appliances,33.0,10.0,3299.6699999999996,2025-12-22,3.3,1798,0
2048,Litware Microwave 0.8CuFt E080 Black,Litware,Black,$48.43 ,$94.99 ,803,Microwaves,8,Home Appliances,24.0,11.0,2279.7599999999998,2025-11-26,2.1818181818181817,1947,0
2049,Litware Microwave 1.5CuFt X110 Blue,Litware,Blue,$220.64 ,$665.94 ,803,Microwaves,8,Home Appliances,73.0,19.0,48613.62,2025-09-30,3.8421052631578947,276,0
2050,Litware Microwave 2.2CuFt M125 Blue,Litware,Blue,$91.97 ,$199.99 ,803,Microwaves,8,Home Appliances,44.0,16.0,8799.560000000001,2025-08-26,2.75,1188,0
2051,Litware Microwave 1.6CuFt M125 Blue,Litware,Blue,$82.77 ,$179.99 ,803,Microwaves,8,Home Appliances,62.0,20.0,11159.380000000001,2025-12-24,3.1,1061,0
2052,Litware Microwave 1.0CuFt E110 Blue,Litware,Blue,$71.37 ,$139.99 ,803,Microwaves,8,Home Appliances,42.0,11.0,5879.58,2025-09-02,3.8181818181818183,1460,0
2053,Litware Microwave 0.9CuFt E090 Blue,Litware,Blue,$50.98 ,$99.99 ,803,Microwaves,8,Home Appliances,41.0,16.0,4099.59,2025-11-11,2.5625,1679,0
2054,Litware Microwave 0.8CuFt E080 Blue,Litware,Blue,$48.43 ,$94.99 ,803,Microwaves,8,Home Appliances,37.0,18.0,3514.6299999999997,2025-12-28,2.0555555555555554,1771,0
2055,Contoso Microwave 1.5CuFt X0110 White,Contoso,White,$220.64 ,$665.94 ,803,Microwaves,8,Home Appliances,34.0,10.0,22641.960000000003,2025-11-21,3.4,668,0
2056,Contoso Microwave 2.2CuFt M0125 White,Contoso,White,$91.97 ,$199.99 ,803,Microwaves,8,Home Appliances,45.0,16.0,8999.550000000001,2025-12-17,2.8125,1170,0
2057,Contoso Microwave 1.6CuFt M0125 White,Contoso,White,$82.77 ,$179.99 ,803,Microwaves,8,Home Appliances,68.0,21.0,12239.32,2025-12-24,3.238095238095238,1005,0
2058,Contoso Microwave 1.0CuFt E0110 White,Contoso,White,$71.37 ,$139.99 ,803,Microwaves,8,Home Appliances,30.0,8.0,4199.700000000001,2025-08-08,3.75,1667,0
2059,Contoso Microwave 0.9CuFt E0090 White,Contoso,White,$50.98 ,$99.99 ,803,Microwaves,8,Home Appliances,47.0,12.0,4699.53,2025-12-19,3.9166666666666665,1584,0
2060,Contoso Microwave 0.8CuFt E0080 White,Contoso,White,$48.43 ,$94.99 ,803,Microwaves,8,Home Appliances,49.0,17.0,4654.509999999999,2025-12-26,2.8823529411764706,1594,0
2061,Contoso Microwave 1.5CuFt X0110 Silver,Contoso,Silver,$220.64 ,$665.94 ,803,Microwaves,8,Home Appliances,58.0,18.0,38624.520000000004,2025-12-21,3.2222222222222223,384,0
2062,Contoso Microwave 2.2CuFt M0125 Silver,Contoso,Silver,$91.97 ,$199.99 ,803,Microwaves,8,Home Appliances,43.0,11.0,8599.57,2025-10-21,3.909090909090909,1200,0
2063,Contoso Microwave 1.6CuFt M0125 Silver,Contoso,Silver,$82.77 ,$179.99 ,803,Microwaves,8,Home Appliances,24.0,9.0,4319.76,2025-09-23,2.6666666666666665,1646,0
2064,Contoso Microwave 1.0CuFt E0110 Silver,Contoso,Silver,$71.37 ,$139.99 ,803,Microwaves,8,Home Appliances,69.0,18.0,9659.310000000001,2025-12-24,3.8333333333333335,1130,0
2065,Contoso Microwave 0.9CuFt E0090 Silver,Contoso,Silver,$50.98 ,$99.99 ,803,Microwaves,8,Home Appliances,43.0,13.0,4299.57,2025-12-19,3.3076923076923075,1650,0
2066,Contoso Microwave 0.8CuFt E0080 Silver,Contoso,Silver,$48.43 ,$94.99 ,803,Microwaves,8,Home Appliances,30.0,13.0,2849.7,2025-12-23,2.3076923076923075,1858,0
2067,Contoso Microwave 1.5CuFt X0110 Grey,Contoso,Grey,$220.64 ,$665.94 ,803,Microwaves,8,Home Appliances,39.0,13.0,25971.660000000003,2025-10-07,3.0,599,0
2068,Contoso Microwave 2.2CuFt M0125 Grey,Contoso,Grey,$91.97 ,$199.99 ,803,Microwaves,8,Home Appliances,37.0,13.0,7399.63,2025-09-11,2.8461538461538463,1302,0
2069,Contoso Microwave 2.2CuFt M0126 Grey,Contoso,Grey,$82.77 ,$179.99 ,803,Microwaves,8,Home Appliances,33.0,13.0,5939.67,2025-12-15,2.5384615384615383,1445,0
2070,Contoso Microwave 1.0CuFt E0110 Grey,Contoso,Grey,$71.37 ,$139.99 ,803,Microwaves,8,Home Appliances,50.0,16.0,6999.5,2025-12-25,3.125,1332,0
2071,Contoso Microwave 0.9CuFt E0090 Grey,Contoso,Grey,$50.98 ,$99.99 ,803,Microwaves,8,Home Appliances,39.0,15.0,3899.6099999999997,2025-11-02,2.6,1711,0
2072,Contoso Microwave 0.8CuFt E0080 Grey,Contoso,Grey,$48.43 ,$94.99 ,803,Microwaves,8,Home Appliances,43.0,13.0,4084.5699999999997,2025-12-30,3.3076923076923075,1684,0
2073,Contoso Microwave 1.5CuFt X0110 Red,Contoso,Red,$220.64 ,$665.94 ,803,Microwaves,8,Home Appliances,36.0,15.0,23973.84,2025-09-25,2.4,636,0
2074,Contoso Microwave 2.2CuFt M0125 Red,Contoso,Red,$91.97 ,$199.99 ,803,Microwaves,8,Home Appliances,30.0,14.0,5999.700000000001,2025-07-30,2.142857142857143,1438,0
2075,Contoso Microwave 1.6CuFt M0125 Red,Contoso,Red,$82.77 ,$179.99 ,803,Microwaves,8,Home Appliances,53.0,19.0,9539.470000000001,2025-11-30,2.789473684210526,1139,0
2076,Contoso Microwave 1.0CuFt E0110 Red,Contoso,Red,$71.37 ,$139.99 ,803,Microwaves,8,Home Appliances,67.0,21.0,9379.33,2025-11-28,3.1904761904761907,1145,0
2077,Contoso Microwave 0.9CuFt E0090 Red,Contoso,Red,$50.98 ,$99.99 ,803,Microwaves,8,Home Appliances,44.0,16.0,4399.5599999999995,2025-10-06,2.75,1632,0
2078,Contoso Microwave 0.8CuFt E0080 Red,Contoso,Red,$48.43 ,$94.99 ,803,Microwaves,8,Home Appliances,37.0,11.0,3514.63,2025-09-11,3.3636363636363638,1770,0
2079,Contoso Microwave 1.5CuFt X0110 Black,Contoso,Black,$220.64 ,$665.94 ,803,Microwaves,8,Home Appliances,27.0,12.0,17980.38,2025-11-05,2.25,800,0
2080,Contoso Microwave 2.2CuFt M0125 Black,Contoso,Black,$91.97 ,$199.99 ,803,Microwaves,8,Home Appliances,29.0,12.0,5799.71,2025-12-30,2.4166666666666665,1468,0
2081,Contoso Microwave 1.6CuFt M0125 Black,Contoso,Black,$82.77 ,$179.99 ,803,Microwaves,8,Home Appliances,61.0,18.0,10979.390000000001,2025-12-22,3.388888888888889,1070,0
2082,Contoso Microwave 1.0CuFt E0110 Black,Contoso,Black,$71.37 ,$139.99 ,803,Microwaves,8,Home Appliances,61.0,16.0,8539.390000000001,2025-11-20,3.8125,1202,0
2083,Contoso Microwave 0.9CuFt E0090 Black,Contoso,Black,$50.98 ,$99.99 ,803,Microwaves,8,Home Appliances,55.0,14.0,5499.45,2025-12-27,3.9285714285714284,1502,0
2084,Contoso Microwave 0.8CuFt E0080 Black,Contoso,Black,$48.43 ,$94.99 ,803,Microwaves,8,Home Appliances,71.0,20.0,6744.29,2025-10-04,3.55,1359,0
2085,Contoso Water Heater 7.2GPM X1800 White,Contoso,White,$488.70 ,"$1,475.00 ",804,Water Heaters,8,Home Appliances,141.0,46.0,207975.0,2025-12-12,3.0652173913043477,27,1
2086,Contoso Water Heater 4.3GPM M1250 White,Contoso,White,$403.53 ,$877.50 ,804,Water Heaters,8,Home Appliances,194.0,56.0,170235.0,2025-12-07,3.4642857142857144,39,1
2087,Contoso Water Heater 4.0GPM M1250 White,Contoso,White,$363.75 ,$791.00 ,804,Water Heaters,8,Home Appliances,168.0,53.0,132888.0,2025-12-31,3.169811320754717,66,1
2088,Contoso Water Heater 2.6GPM E0900 White,Contoso,White,$258.99 ,$508.00 ,804,Water Heaters,8,Home Appliances,102.0,40.0,51816.0,2025-12-26,2.55,255,0
2089,Contoso Water Heater 1.5GPM E0800 White,Contoso,White,$131.28 ,$257.50 ,804,Water Heaters,8,Home Appliances,182.0,57.0,46865.0,2025-12-31,3.192982456140351,289,0
2090,Contoso Water Heater 7.2GPM X1800 Blue,Contoso,Blue,$488.70 ,"$1,475.00 ",804,Water Heaters,8,Home Appliances,110.0,48.0,162250.0,2025-12-03,2.2916666666666665,44,1
2091,Contoso Water Heater 4.3GPM M1250 Blue,Contoso,Blue,$403.53 ,$877.50 ,804,Water Heaters,8,Home Appliances,149.0,51.0,130747.5,2025-12-28,2.9215686274509802,68,1
2092,Contoso Water Heater 4.0GPM M1250 Blue,Contoso,Blue,$363.75 ,$791.00 ,804,Water Heaters,8,Home Appliances,154.0,45.0,121814.0,2025-12-10,3.422222222222222,75,1
2093,Contoso Water Heater 2.6GPM E0900 Blue,Contoso,Blue,$258.99 ,$508.00 ,804,Water Heaters,8,Home Appliances,186.0,55.0,94488.0,2025-12-03,3.381818181818182,114,1
2094,Contoso Water Heater 1.5GPM E0800 Blue,Contoso,Blue,$131.28 ,$257.50 ,804,Water Heaters,8,Home Appliances,171.0,55.0,44032.5,2025-12-25,3.109090909090909,312,0
2095,Contoso Water Heater 7.2GPM X1800 Green,Contoso,Green,$488.70 ,"$1,475.00 ",804,Water Heaters,8,Home Appliances,147.0,51.0,216825.0,2025-12-29,2.8823529411764706,25,1
2096,Contoso Water Heater 4.3GPM M1250 Green,Contoso,Green,$403.53 ,$877.50 ,804,Water Heaters,8,Home Appliances,186.0,56.0,163215.0,2025-12-20,3.3214285714285716,41,1
2097,Contoso Water Heater 4.0GPM M1250 Green,Contoso,Green,$363.75 ,$791.00 ,804,Water Heaters,8,Home Appliances,135.0,42.0,106785.0,2025-11-14,3.2142857142857144,95,1
2098,Contoso Water Heater 2.6GPM E0900 Green,Contoso,Green,$258.99 ,$508.00 ,804,Water Heaters,8,Home Appliances,140.0,50.0,71120.0,2025-12-30,2.8,156,1
2099,Contoso Water Heater 1.5GPM E0800 Green,Contoso,Green,$131.28 ,$257.50 ,804,Water Heaters,8,Home Appliances,132.0,46.0,33990.0,2025-12-29,2.869565217391304,443,0
2100,Contoso Water Heater 7.2GPM X1800 Silver,Contoso,Silver,$488.70 ,"$1,475.00 ",804,Water Heaters,8,Home Appliances,157.0,49.0,231575.0,2025-12-29,3.204081632653061,21,1
2101,Contoso Water Heater 4.3GPM M1250 Silver,Contoso,Silver,$403.53 ,$877.50 ,804,Water Heaters,8,Home Appliances,127.0,44.0,111442.5,2025-12-16,2.8863636363636362,84,1
2102,Contoso Water Heater 4.0GPM M1250 Silver,Contoso,Silver,$363.75 ,$791.00 ,804,Water Heaters,8,Home Appliances,190.0,53.0,150290.0,2025-12-27,3.5849056603773586,47,1
2103,Contoso Water Heater 2.6GPM E0900 Silver,Contoso,Silver,$258.99 ,$508.00 ,804,Water Heaters,8,Home Appliances,195.0,57.0,99060.0,2025-12-24,3.4210526315789473,107,1
2104,Contoso Water Heater 1.5GPM E0800 Silver,Contoso,Silver,$131.28 ,$257.50 ,804,Water Heaters,8,Home Appliances,94.0,38.0,24205.0,2025-12-19,2.473684210526316,630,0
2105,Contoso Water Heater 7.2GPM X1800 Grey,Contoso,Grey,$488.70 ,"$1,475.00 ",804,Water Heaters,8,Home Appliances,138.0,41.0,203550.0,2025-12-26,3.3658536585365852,28,1
2106,Contoso Water Heater 4.3GPM M1250 Grey,Contoso,Grey,$403.53 ,$877.50 ,804,Water Heaters,8,Home Appliances,207.0,62.0,181642.5,2025-12-28,3.338709677419355,37,1
2107,Contoso Water Heater 4.0GPM M1250 Grey,Contoso,Grey,$363.75 ,$791.00 ,804,Water Heaters,8,Home Appliances,130.0,44.0,102830.0,2025-12-18,2.9545454545454546,99,1
2108,Contoso Water Heater 2.6GPM E0900 Grey,Contoso,Grey,$258.99 ,$508.00 ,804,Water Heaters,8,Home Appliances,109.0,41.0,55372.0,2025-12-14,2.658536585365854,230,1
2109,Contoso Water Heater 1.5GPM E0800 Grey,Contoso,Grey,$131.28 ,$257.50 ,804,Water Heaters,8,Home Appliances,159.0,58.0,40942.5,2025-12-29,2.7413793103448274,354,0
2110,Contoso Water Heater 7.2GPM X1800 Red,Contoso,Red,$488.70 ,"$1,475.00 ",804,Water Heaters,8,Home Appliances,135.0,38.0,199125.0,2025-11-21,3.5526315789473686,30,1
2111,Contoso Water Heater 4.3GPM M1250 Red,Contoso,Red,$403.53 ,$877.50 ,804,Water Heaters,8,Home Appliances,100.0,38.0,87750.0,2025-12-11,2.6315789473684212,125,1
2112,Contoso Water Heater 4.0GPM M1250 Red,Contoso,Red,$363.75 ,$791.00 ,804,Water Heaters,8,Home Appliances,112.0,35.0,88592.0,2025-12-27,3.2,122,1
2113,Contoso Water Heater 2.6GPM E0900 Red,Contoso,Red,$258.99 ,$508.00 ,804,Water Heaters,8,Home Appliances,125.0,39.0,63500.0,2025-12-17,3.2051282051282053,191,1
2114,Contoso Water Heater 1.5GPM E0800 Red,Contoso,Red,$131.28 ,$257.50 ,804,Water Heaters,8,Home Appliances,161.0,48.0,41457.5,2025-12-28,3.3541666666666665,346,0
2115,Contoso Water Heater 4.3GPM M1250 Yellow,Contoso,Yellow,$403.53 ,$877.50 ,804,Water Heaters,8,Home Appliances,127.0,49.0,111442.5,2025-12-31,2.5918367346938775,84,1
2116,Contoso Coffee Maker Super-Auto 12C X1250 Black,Contoso,Black,$546.68 ,"$1,650.00 ",805,Coffee Machines,8,Home Appliances,41.0,13.0,67650.0,2025-12-07,3.1538461538461537,164,1
2117,Contoso Coffee Maker Auto 10C M1000 Black,Contoso,Black,$343.05 ,$745.99 ,805,Coffee Machines,8,Home Appliances,20.0,6.0,14919.800000000001,2025-11-11,3.3333333333333335,901,0
2118,Contoso Coffee Maker 12C M1000 Black,Contoso,Black,$204.64 ,$445.00 ,805,Coffee Machines,8,Home Appliances,35.0,8.0,15575.0,2025-09-23,4.375,873,0
2119,Contoso Coffee Maker Auto 5C E0900 Black,Contoso,Black,$83.10 ,$163.00 ,805,Coffee Machines,8,Home Appliances,20.0,7.0,3260.0,2025-07-28,2.857142857142857,1808,0
2120,Contoso Coffee Maker 5C E0900 Black,Contoso,Black,$75.96 ,$149.00 ,805,Coffee Machines,8,Home Appliances,9.0,4.0,1341.0,2025-12-08,2.25,2109,0
2121,Contoso Coffee Maker 4C E0800 Black,Contoso,Black,$66.23 ,$129.90 ,805,Coffee Machines,8,Home Appliances,46.0,13.0,5975.400000000001,2025-11-13,3.5384615384615383,1441,0
2122,Contoso Coffee Maker Super-Auto 12C X1250 Silver,Contoso,Silver,$546.68 ,"$1,650.00 ",805,Coffee Machines,8,Home Appliances,25.0,9.0,41250.0,2025-10-02,2.7777777777777777,350,0
2123,Contoso Coffee Maker Auto 10C M1000 Silver,Contoso,Silver,$343.05 ,$745.99 ,805,Coffee Machines,8,Home Appliances,42.0,10.0,31331.58,2025-12-25,4.2,495,0
2124,Contoso Coffee Maker 12C M1000 Silver,Contoso,Silver,$204.64 ,$445.00 ,805,Coffee Machines,8,Home Appliances,39.0,10.0,17355.0,2025-09-17,3.9,819,0
2125,Contoso Coffee Maker Auto 5C E0900 Silver,Contoso,Silver,$83.10 ,$163.00 ,805,Coffee Machines,8,Home Appliances,20.0,6.0,3260.0,2025-12-30,3.3333333333333335,1808,0
2126,Contoso Coffee Maker 5C E0900 Silver,Contoso,Silver,$75.96 ,$149.00 ,805,Coffee Machines,8,Home Appliances,42.0,13.0,6258.0,2025-12-09,3.230769230769231,1413,0
2127,Contoso Coffee Maker 4C E0800 Silver,Contoso,Silver,$66.23 ,$129.90 ,805,Coffee Machines,8,Home Appliances,35.0,10.0,4546.5,2025-11-23,3.5,1607,0
2128,Contoso Coffee Maker Super-Auto 12C X1250 White,Contoso,White,$546.68 ,"$1,650.00 ",805,Coffee Machines,8,Home Appliances,41.0,14.0,67650.0,2025-10-29,2.9285714285714284,164,1
2129,Contoso Coffee Maker Auto 10C M1000 White,Contoso,White,$343.05 ,$745.99 ,805,Coffee Machines,8,Home Appliances,52.0,18.0,38791.48,2025-11-04,2.888888888888889,382,0
2130,Contoso Coffee Maker 12C M1000 White,Contoso,White,$204.64 ,$445.00 ,805,Coffee Machines,8,Home Appliances,32.0,8.0,14240.0,2024-09-25,4.0,929,0
2131,Contoso Coffee Maker Auto 5C E0900 White,Contoso,White,$83.10 ,$163.00 ,805,Coffee Machines,8,Home Appliances,36.0,12.0,5868.0,2025-12-15,3.0,1461,0
2132,Contoso Coffee Maker 5C E0900 White,Contoso,White,$75.96 ,$149.00 ,805,Coffee Machines,8,Home Appliances,47.0,14.0,7003.0,2025-12-11,3.357142857142857,1329,0
2133,Contoso Coffee Maker 4C E0800 White,Contoso,White,$66.23 ,$129.90 ,805,Coffee Machines,8,Home Appliances,30.0,12.0,3897.0,2025-09-30,2.5,1714,0
2134,Contoso Coffee Maker Super-Auto 12C X1250 Grey,Contoso,Grey,$546.68 ,"$1,650.00 ",805,Coffee Machines,8,Home Appliances,18.0,6.0,29700.0,2025-11-06,3.0,524,0
2135,Contoso Coffee Maker Auto 10C M1000 Grey,Contoso,Grey,$343.05 ,$745.99 ,805,Coffee Machines,8,Home Appliances,19.0,6.0,14173.810000000001,2025-10-21,3.1666666666666665,931,0
2136,Contoso Coffee Maker 12C M1000 Grey,Contoso,Grey,$204.64 ,$445.00 ,805,Coffee Machines,8,Home Appliances,43.0,9.0,19135.0,2025-11-20,4.777777777777778,768,0
2137,Contoso Coffee Maker Auto 5C E0900 Grey,Contoso,Grey,$83.10 ,$163.00 ,805,Coffee Machines,8,Home Appliances,42.0,14.0,6846.0,2025-11-17,3.0,1347,0
2138,Contoso Coffee Maker 5C E0900 Grey,Contoso,Grey,$75.96 ,$149.00 ,805,Coffee Machines,8,Home Appliances,19.0,4.0,2831.0,2024-08-27,4.75,1862,0
2139,Contoso Coffee Maker 4C E0800 Grey,Contoso,Grey,$66.23 ,$129.90 ,805,Coffee Machines,8,Home Appliances,30.0,7.0,3897.0,2025-08-30,4.285714285714286,1714,0
2140,Adventure Works Coffee Maker Super-Auto 12C X125 Black,Adventure Works,Black,$546.68 ,"$1,650.00 ",805,Coffee Machines,8,Home Appliances,18.0,7.0,29700.0,2025-11-24,2.5714285714285716,524,0
2141,Adventure Works Coffee Maker Auto 10C M100 Black,Adventure Works,Black,$343.05 ,$745.99 ,805,Coffee Machines,8,Home Appliances,25.0,9.0,18649.75,2025-06-13,2.7777777777777777,781,0
2142,Adventure Works Coffee Maker 12C M100 Black,Adventure Works,Black,$204.64 ,$445.00 ,805,Coffee Machines,8,Home Appliances,22.0,10.0,9790.0,2025-12-30,2.2,1125,0
2143,Adventure Works Coffee Maker Auto 5C E090 Black,Adventure Works,Black,$83.10 ,$163.00 ,805,Coffee Machines,8,Home Appliances,28.0,8.0,4564.0,2025-11-30,3.5,1603,0
2144,Adventure Works Coffee Maker 5C E090 Black,Adventure Works,Black,$75.96 ,$149.00 ,805,Coffee Machines,8,Home Appliances,36.0,12.0,5364.0,2025-12-31,3.0,1516,0
2145,Adventure Works Coffee Maker 4C E080 Black,Adventure Works,Black,$66.23 ,$129.90 ,805,Coffee Machines,8,Home Appliances,29.0,10.0,3767.1000000000004,2025-11-21,2.9,1740,0
2146,Adventure Works Coffee Maker Super-Auto 12C X125 Silver,Adventure Works,Silver,$546.68 ,"$1,650.00 ",805,Coffee Machines,8,Home Appliances,17.0,5.0,28050.0,2025-06-14,3.4,557,0
2147,Adventure Works Coffee Maker Auto 10C M100 Silver,Adventure Works,Silver,$343.05 ,$745.99 ,805,Coffee Machines,8,Home Appliances,34.0,10.0,25363.66,2025-10-24,3.4,611,0
2148,Adventure Works Coffee Maker 12C M100 Silver,Adventure Works,Silver,$204.64 ,$445.00 ,805,Coffee Machines,8,Home Appliances,41.0,13.0,18245.0,2025-12-27,3.1538461538461537,791,0
2149,Adventure Works Coffee Maker Auto 5C E090 Silver,Adventure Works,Silver,$83.10 ,$163.00 ,805,Coffee Machines,8,Home Appliances,27.0,10.0,4401.0,2025-12-01,2.7,1630,0
2150,Adventure Works Coffee Maker 5C E090 Silver,Adventure Works,Silver,$75.96 ,$149.00 ,805,Coffee Machines,8,Home Appliances,26.0,9.0,3874.0,2025-11-03,2.888888888888889,1720,0
2151,Adventure Works Coffee Maker 4C E080 Silver,Adventure Works,Silver,$66.23 ,$129.90 ,805,Coffee Machines,8,Home Appliances,33.0,9.0,4286.7,2025-12-05,3.6666666666666665,1653,0
2152,Adventure Works Coffee Maker Super-Auto 12C X125 White,Adventure Works,White,$546.68 ,"$1,650.00 ",805,Coffee Machines,8,Home Appliances,43.0,12.0,70950.0,2025-11-01,3.5833333333333335,157,1
2153,Adventure Works Coffee Maker Auto 10C M100 White,Adventure Works,White,$343.05 ,$745.99 ,805,Coffee Machines,8,Home Appliances,20.0,7.0,14919.8,2025-02-12,2.857142857142857,904,0
2154,Adventure Works Coffee Maker 12C M100 White,Adventure Works,White,$204.64 ,$445.00 ,805,Coffee Machines,8,Home Appliances,33.0,13.0,14685.0,2025-12-11,2.5384615384615383,910,0
2155,Adventure Works Coffee Maker Auto 5C E090 White,Adventure Works,White,$83.10 ,$163.00 ,805,Coffee Machines,8,Home Appliances,35.0,11.0,5705.0,2025-11-01,3.1818181818181817,1478,0
2156,Adventure Works Coffee Maker 5C E090 White,Adventure Works,White,$75.96 ,$149.00 ,805,Coffee Machines,8,Home Appliances,32.0,10.0,4768.0,2025-07-08,3.2,1575,0
2157,Adventure Works Coffee Maker 4C E080 White,Adventure Works,White,$66.23 ,$129.90 ,805,Coffee Machines,8,Home Appliances,14.0,5.0,1818.6000000000001,2025-02-12,2.8,2025,0
2158,Adventure Works Coffee Maker Super-Auto 12C X125 Grey,Adventure Works,Grey,$546.68 ,"$1,650.00 ",805,Coffee Machines,8,Home Appliances,9.0,6.0,14850.0,2025-12-10,1.5,906,0
2159,Adventure Works Coffee Maker Auto 10C M100 Grey,Adventure Works,Grey,$343.05 ,$745.99 ,805,Coffee Machines,8,Home Appliances,25.0,11.0,18649.75,2025-12-09,2.272727272727273,781,0
2160,Adventure Works Coffee Maker 12C M100 Grey,Adventure Works,Grey,$204.64 ,$445.00 ,805,Coffee Machines,8,Home Appliances,45.0,12.0,20025.0,2025-12-28,3.75,739,0
2161,Adventure Works Coffee Maker Auto 5C E090 Grey,Adventure Works,Grey,$83.10 ,$163.00 ,805,Coffee Machines,8,Home Appliances,31.0,9.0,5053.0,2025-08-24,3.4444444444444446,1542,0
2162,Adventure Works Coffee Maker 5C E090 Grey,Adventure Works,Grey,$75.96 ,$149.00 ,805,Coffee Machines,8,Home Appliances,40.0,13.0,5960.0,2025-11-07,3.076923076923077,1443,0
2163,Adventure Works Coffee Maker 4C E080 Grey,Adventure Works,Grey,$66.23 ,$129.90 ,805,Coffee Machines,8,Home Appliances,33.0,10.0,4286.700000000001,2025-12-29,3.3,1652,0
2164,Fabrikam Coffee Maker Super-Auto 12C X125 Black,Fabrikam,Black,$546.68 ,"$1,650.00 ",805,Coffee Machines,8,Home Appliances,18.0,7.0,29700.0,2025-10-30,2.5714285714285716,524,0
2165,Fabrikam Coffee Maker Auto 10C M100 Black,Fabrikam,Black,$343.05 ,$745.99 ,805,Coffee Machines,8,Home Appliances,20.0,9.0,14919.800000000001,2025-12-06,2.2222222222222223,901,0
2166,Fabrikam Coffee Maker 12C M100 Black,Fabrikam,Black,$204.64 ,$445.00 ,805,Coffee Machines,8,Home Appliances,35.0,9.0,15575.0,2025-12-19,3.888888888888889,873,0
2167,Fabrikam Coffee Maker Auto 5C E090 Black,Fabrikam,Black,$83.10 ,$163.00 ,805,Coffee Machines,8,Home Appliances,47.0,10.0,7661.0,2025-12-27,4.7,1280,0
2168,Fabrikam Coffee Maker 5C E090 Black,Fabrikam,Black,$75.96 ,$149.00 ,805,Coffee Machines,8,Home Appliances,36.0,13.0,5364.0,2025-11-21,2.769230769230769,1516,0
2169,Fabrikam Coffee Maker 4C E080 Black,Fabrikam,Black,$66.23 ,$129.90 ,805,Coffee Machines,8,Home Appliances,36.0,9.0,4676.4,2025-11-16,4.0,1589,0
2170,Fabrikam Coffee Maker Super-Auto 12C X125 Silver,Fabrikam,Silver,$546.68 ,"$1,650.00 ",805,Coffee Machines,8,Home Appliances,40.0,11.0,66000.0,2025-12-30,3.6363636363636362,174,1
